scenario,p_op_0.0_mean,p_op_0.0_std,p_op_0.33_mean,p_op_0.33_std,p_op_0.4_mean,p_op_0.4_std
2,6.9,1.035098339013531,8.68,2.0044847676331865,8.54,1.8758399479177539
