scenario,p_op_0.0_mean,p_op_0.0_std,p_op_0.33_mean,p_op_0.33_std,p_op_0.4_mean,p_op_0.4_std
6,12.204081632653061,5.118910884787636,14.081632653061224,4.014447046549004,16.816326530612244,5.487177890272942
