scenario,p_op_0.0_mean,p_op_0.0_std,p_op_0.33_mean,p_op_0.33_std,p_op_0.4_mean,p_op_0.4_std
5,5.510204081632653,0.6807608788331332,10.489795918367347,2.2832948504627386,13.877551020408163,3.3950494170509047
