scenario,p_op_0.0_mean,p_op_0.0_std,p_op_0.33_mean,p_op_0.33_std,p_op_0.4_mean,p_op_0.4_std
1,8.653061224489797,1.3624582624824888,10.571428571428571,2.131118642090737,11.489795918367347,3.000850219657144
