scenario,p_op_0.0_mean,p_op_0.0_std,p_op_0.33_mean,p_op_0.33_std,p_op_0.4_mean,p_op_0.4_std
1,8.64,1.5486663123277318,10.94,2.7435267039907236,11.84,3.2910515657101556
