scenario,p_op_0.0_mean,p_op_0.0_std,p_op_0.33_mean,p_op_0.33_std,p_op_0.4_mean,p_op_0.4_std
1,8.702,1.5906780041938255,10.532,2.2438908378493747,11.876,2.9444802474894805
