scenario,p_op_0.0_mean,p_op_0.0_std,p_op_0.33_mean,p_op_0.33_std,p_op_0.4_mean,p_op_0.4_std
3,8.673469387755102,1.3760006392683732,10.63265306122449,1.9968738583506216,11.693877551020408,2.7862935781022062
