scenario,p_op_0.0_mean,p_op_0.0_std,p_op_0.33_mean,p_op_0.33_std,p_op_0.4_mean,p_op_0.4_std
2,5.244897959183674,0.5961897155023292,7.816326530612245,1.8220120447341897,9.428571428571429,2.406588179698942
