scenario,p_op_0.0_mean,p_op_0.0_std,p_op_0.33_mean,p_op_0.33_std,p_op_0.4_mean,p_op_0.4_std
8,8.89795918367347,1.2457410438366876,14.285714285714286,3.1950482521134687,15.204081632653061,3.155547970352737
