scenario,p_op_0.0_mean,p_op_0.0_std,p_op_0.33_mean,p_op_0.33_std,p_op_0.4_mean,p_op_0.4_std
5,10.3,1.5551100755055172,13.24,2.959315971708355,14.2,2.75532878885513
