scenario,p_op_0.0_mean,p_op_0.0_std,p_op_0.33_mean,p_op_0.33_std,p_op_0.4_mean,p_op_0.4_std
2,5.387755102040816,0.5648307144121653,8.775510204081632,1.9194525805759177,8.89795918367347,2.674481814842992
