scenario,p_op_0.0_mean,p_op_0.0_std,p_op_0.33_mean,p_op_0.33_std,p_op_0.4_mean,p_op_0.4_std
4,5.63265306122449,0.6290218370376507,10.16326530612245,2.605699708414035,14.571428571428571,3.3073819722257785
