scenario,p_op_0.0_mean,p_op_0.0_std,p_op_0.33_mean,p_op_0.33_std,p_op_0.4_mean,p_op_0.4_std
7,4.016,0.42438686173918444,7.948,0.7391811534090341,11.75,1.0908160979372454
