scenario,p_op_0.0_mean,p_op_0.0_std,p_op_0.33_mean,p_op_0.33_std,p_op_0.4_mean,p_op_0.4_std
6,12.79,2.2216596370925434,14.08,2.3478980494265507,15.29,2.7830542182219746
