scenario,p_op_0.0_mean,p_op_0.0_std,p_op_0.33_mean,p_op_0.33_std,p_op_0.4_mean,p_op_0.4_std
8,12.4,1.7956864414252192,14.24,2.5837798604654654,14.62,2.4234399568567397
