scenario,p_op_0.0_mean,p_op_0.0_std,p_op_0.33_mean,p_op_0.33_std,p_op_0.4_mean,p_op_0.4_std
5,6.94,1.0633255957820684,8.31,1.9630606751776316,9.13,2.361409008412143
