scenario,n,p_op_optimal,steps_optimal_mean,steps_optimal_std,steps_p00_mean,steps_p00_std,steps_p05_mean,steps_p05_std
1,2,0.0,9.0,1.1952286093343936,9.061224489795919,1.772570676368389,9.0,1.3385315336840842
1,4,0.33333333333333337,11.346938775510203,2.607297611126558,11.551020408163266,2.8871931618340843,10.693877551020408,2.2379685881085427
1,6,0.4,11.877551020408163,3.074799831289666,13.081632653061224,2.949835692414901,12.448979591836734,2.693056074501265
