scenario,n,p_op_optimal,steps_optimal_mean,steps_optimal_std,steps_p00_mean,steps_p00_std,steps_p05_mean,steps_p05_std
2,2,0.0,5.387755102040816,0.5648307144121653,5.204081632653061,0.6116777418411966,5.673469387755102,0.7468755781599106
2,4,0.33333333333333337,8.775510204081632,1.9194525805759177,7.6938775510204085,1.4463183379511848,8.10204081632653,1.895662790415528
2,6,0.4,8.89795918367347,2.674481814842992,9.16326530612245,2.5767141444702255,9.122448979591837,2.619101731042729
