scenario,n,p_op_optimal,steps_optimal_mean,steps_optimal_std,steps_p00_mean,steps_p00_std,steps_p05_mean,steps_p05_std
4,2,0.0,5.448979591836735,0.7377111135633175,5.571428571428571,0.67700320038633,16.894736842105264,3.784393931252478
4,4,0.33333333333333337,9.326530612244898,2.6171529943658944,8.142857142857142,1.8929694486000912,18.4,4.718756898449704
4,6,0.4,13.0,3.2210246816812815,9.571428571428571,3.1556827047935814,20.0,4.1952353926806065
