scenario,n,p_op_optimal,steps_optimal_mean,steps_optimal_std,steps_p00_mean,steps_p00_std,steps_p05_mean,steps_p05_std
7,2,0.0,6.204081632653061,0.841120082507414,6.224489795918367,1.3580823815593959,18.06122448979592,3.3317172953380094
7,4,0.33333333333333337,18.46938775510204,3.8302634853684596,10.16326530612245,1.433918564277481,20.851063829787233,4.363777399397151
7,6,0.4,20.285714285714285,5.114711990488281,14.0,2.8795254238618324,22.024390243902438,4.906566033785996
