scenario,n,p_op_optimal,steps_optimal_mean,steps_optimal_std,steps_p00_mean,steps_p00_std,steps_p05_mean,steps_p05_std
2,2,0.0,5.244897959183674,0.5961897155023292,5.387755102040816,0.5706840387717563,5.673469387755102,1.028505288878818
2,4,0.33333333333333337,7.816326530612245,1.8220120447341897,7.755102040816326,1.7740092568916925,8.204081632653061,2.353893864754869
2,6,0.4,9.428571428571429,2.406588179698942,9.26530612244898,2.7216379122083945,9.244897959183673,2.5292506486185617
